date,text
1786-11-02,"Clear. y e girls washt & Bak t & Browd 1/2 Barril of Beere. mr Ballard went to Church meeting. Mr Leighton & Ezekiel Came to work for us, Ep m Cowen also. we Receivd a Great wheal from Nathan Tylor. [Sal] Cowen Delivd of a dafter."
1786-11-02,a hott day. mr Ballard gone on y e Buisiness above mention d . y e girls wash t . I Twisted 18 Knotts of thread. Esqr Lovjoy Breakfasted h.
1786-11-02,I Came home from Cap t Savages. Left her more Comfortable. Betsy Thomas Better. I have been to See mrs Weston. mrs Turner there with the Babe. mr Ballard been to the Hook on Busin s for mr Vaun.
1786-11-02,"Clear. a great frost y s morn. Shere Town went from here to Cobese, mr Ballard to Joseph Stacpools Surveying. Cyrus Left home for Son Towns at 1/O Clok. Jon o tended y e mill. I have been unwell today."
1786-11-02,"Clear. I did hous work fore n , went to Lecter after n . Calld to See mrs Porter, find her Exercised w h pain & Some feaver. I came home to See to my afairs. Returnd to See her at 1 0 c ys Ev ng . Set with her & Left her more Comfortable y s morn."
1786-11-02,"A Clear Day. Polly went home. mr Davis went from here with Mr Bullin. mr Ballard is takeing Valluation. y e Girls went from home at 12 O Clok to take Leav of Polly Hamlin, Shee being Bound for oxford. I wrote a Letter to Deacon Davis, 1 to Brot h Collins & 1 to Sister Waters, which I Sent by them for to be Carried by mr Hamlin. I have Bak t for mr Brooks & Bakt Some mins Pies. Ben Brown work t here."
1786-11-02,"A Clear Day. I made a Syrrup for mrs Weston and for mrs Porter, & Some oil a mulge & went to See mrs Porter. mrs Coy & Dafter were here. Asa Mason here to have his foot Drest. mr Ballard & others workt on y e rode by y e Little Brook South of this. mr Stevens, a Turner, Sleeps here. Brog t me a morter."
1786-11-02,a Chilly day. mr Ballard & Jonotha n Surveying for mr Vaughn. mrs Woodward Calld as Shee was Carrying mr Fosters Little Son home. I have been at home. Dolly fell down Stairs and hurt her.
1786-11-03,I was at home all Day. y e Corn mill Set to goin g .
1786-11-03,A rainy day. mrs Densmore here. I went to mr Westons for sewing Silk y s morn. Shee went home at Evinn g . I went to Capt Savages. mr Ballard maid plan.
1786-11-03,"a clear day. I Came from mr Porters at Sun rise, was at mr Westons, Pollards, & Brookse s . B t a Black handkercf of a Dutchm n , a Case of knives & forks of mr Brooke. have had much Labour to perform y s Day. Sister Williams Came here about 1/O Clok. Jon n killd a Steer. Cyrus went to y e hook for some Earthen ware. mr Pollard gave a dollar which was Left for me by a man from winth p ."
1786-11-04,"I spun 14 knots of thread. mr Ballard went to Brot h Moores, heard y t Doc t Barton has Removd to Winslow. our Mare Returnd. Mr Toby from Sandage here & mr Bisbee, Polly & Sally Drank Tea here."
1786-11-04,Clear. mr Ballard work d about home. I went to Mr Williams s . mrs Page there. James Slacpool Sleeps here. the anaversery of the Death of my Daug t Martha who Deceas t in 1769 aged 8 years & 2 months & 28 Days.
1786-11-04,a Clear Day. I went to See Sally Brown. She is very unwell. Mr Ballard went to Survay Land for Doc t Coney. Mrs Edson Bro t me home 24 & 3/4 yds Cottne & Linning Cloath w h Shee wove.
1786-11-05,at hatches. feel some better.
1786-11-05,"I spun some thread & wed gardin, a shower aftern n . mrs Foster Came here, Polly and Sally also."
1786-11-05,"Clear. Briant Fletcher Dind here. the wid o Howard, mrs Ferwell, mrs Betsy & Polly Howard here aftern n . I went to mr Williams s about Sun Sett. it rains y s Evinng."
1786-11-05,"Clear. I carded Cottne & Cutt Aulders and maid a Sort of a fence part round the yard By the mill Pond, and then was Calld to Eliab Shaws to See his Children, they being Sick with y e Canker rash. Hannah North, Tammy & Sally Cox here. Bro t a quarter of Lamb, wt 7-1/2 lb. Polly Bisbe & Adams here to Day."
1786-11-06,"it Snowd. mr Ballard gone to Brot h Moors. David Learned here. I have been unwell ys [day]. when Jon o got up this morn, he found a Chair in the fire part Burnt, a pair of Shoes & a pair of hoes of Cyrus s , allso a coat of [ ]."
1786-11-06,"I Came home from Pattings with Neigh r Williams, Calld there. we spun Cotten. ye girls gone to mr Crages y s Evinn g . it is Cloudy. mr Ballard Came home from Coart after we were all in Bed. mr Porter had 2000 of Cl r Boards."
1786-11-07,"I have been at home, feel unwell. mr Weston here to Settle with Mr Ballard. John Church also Setling about his Timbr which was Sawd on our mill. mr Foster brought Pollys Shoes home; new ones."
1786-11-07,A Clear warm day. mr Ballard at work on the Rode up y e hill N of our hous I spun Some Cotten for mrs Weston & finish t a pair of Tow hoes for mr Ballard. y e Girls went to N r Williams s . mr Halloway mend d puter for me. Polly went home y s morn.
1786-11-07,"Cloudy & Some rain. mrs Farley here. I went to mr Williams s . Shee has been up & is as well as Can be Expected. I was at mr Porters & mr Westons. Spoke w h mrs Pollard. I hear y t Solo mo Browns wife Deceast Last wednsday in Travil, has left a poor famely."
1786-11-07,"a very hott Day. we pulled flax. I Bo t a Spindle of mr Savage, prs 1/6."
1786-11-07,"I was at home, did housel work. y e girls finish t y r goun s , y e men repairing y e Corn mill. Cyrus Bo t 15 lb of Butter of Abr m Page."
1786-11-07,"Clear. I gatherd Seeds & did hous work. Cyrus & Hannah went to Son Towns. Jones, of winthrop, dind here. mr Ballard Came home at night."
1786-11-07,"Birth. Georg Browns Son. Mrs Brown Calld her women & was Safe Delivrd at noon of a Son which w d 11-1/4 lb. I went after Dinner to See Cap t Savages wife, find her able to Set up. returnd home at half after 6/PM. find mr Williams & wife here. I went to Bed at Eight."
1786-11-09,"A a hot Day. I had a pain in my head, did not attend Divine Servis y e fore noon, went after n . Brot h Moore & mrs Brown here at intermition. I went to See mrs Williams at Even ng . mrs Pollard & Dorcas there. my Girls & Eph m went Down. Eph m Cowen Carried Becke Bisbe home."
1786-11-10,"A A very hott day. I was Calld to Cap t Savages at Evinng, watch t . Cyrus returnd from Towns."
1786-11-13,"A A Clear day. Hannah & Dolly wore y r New gouns. I stayd at home. Patty Towns birthday, Shee is three years of age."
1786-11-25,A A Clear day. Ben n Brown Calld here going to attend worship at Winthrop. mr Williams here; I applid a plaster of Comphry to his ancle. I have red in mr Marshalls Gospel Mistry Mystery of Sanctification.
1786-12-01,"Birth. Daniel Savig Juners Son. XX I was Calld at 3 y s morn to Daniel Savages wife in travil. Shee was Safe Deliverd at Two after n of a Son. I Left her & Child Cleverly & arivd at home about 6/, then went to See Mrs Hodges, Shee being not So well as I could wish. Calld to see Betsy Chever who is not well. returnd home at 9. mr Crage here. Polly & Thop h here at Evinn g ."
1786-12-02,"this is 17 years Since y e Death of my Daft, Triphina, who Deceast Æ 4 y r & 3 months. I was Calld y s day to See mrs Weston, Shee being unwell. mrs North unwell also. Parthena Barton here, B t 2 gown patren."
1786-12-02,"a Smoak y thik air and hott. Polly Taylor here on a visit. we Bak d for Williams & Brooks & spun Some Cotton. mr Ballard, Jon o & Cowen went to See a meeting hous raised at Winthrop, the Buisines performd with Safety."
1786-12-02,"I was Calld to See Cap t Savages wife who is Sick of a feaver. Shee took phisick, was very Sick after y e operation. I watch t with her this Night."
1786-12-02,"Cyrus 30 years old y s Day. I came home by Fort western. Dolly wash t . mr Ballard Surveying for mr Vaun, gone y s night."
1786-12-02,"I was Calld 6/ y s morn to See mrs Hodges, found her very ill. adminstred a Clister & other remedies whi[ch] gave relief. returnd hom at 5/, found Clar s Barton here. Dolly & Shee went to mr Crages to See Hannah."
1786-12-02,"A Clear morn, Cloudy aftern n . I Came home from mr Springers. Left them Cleverly arivd at home at 12 O Clok. was Calld at 2 PM to mr Woodwards to See mr Blakman who is unwell. Came home at 6. the girls went to mr Westons. mr Ballard went to ye hook fore n , to Revd mr Fosters after n . Clarisa Barton here."
1786-12-03,Clear. we Spun Tow & Brewd. yong mrs Hardin here & drank Tea. Jon o gon to Sebastakuc. Mr Ballard tended Saw mill.
1786-12-03,"Mr Ballard went to y e hook. I went to Williams. Levy Moore & David Smily here, informs that Sister Barton was Diliv d of a son Las t Sunday, her twelvth child and 5 son. Briant Fletcher had his arm Broke by the fall of a tree."
1786-12-03,"Clear. our men went to mow y e Meddow near mr Taylors. mr Ballard & Eph m went to Carry y r Dinner. old mrs Bolton & mrs Savage Drank Coffee here. we spun Some. Polly Taylor Sleeps here. I feele unwell. mrs Duttin Dilivrd of a Dafter, I hear."
1786-12-03,"Clear & Cool. I was at home. mrs Williams here. mr Jones y t Livs at Doct Coneys, h r y s Evin g ."
1786-12-03,"A rainy day. I have been at home. Jonathan was very voialant. Seasd with feaver and universally pained. we put him to Bed, apply d onions to his feet, gave him tees to promote Sweting. Set up w t him till 1/O/Clok."
1786-12-03,"Clear & warm. mr Smyle here. mr Ballard paid him four Dollars which was Due for Butter we had of him Last Novem r y e 12 day. mr Ball d went to his Land up river. mr Williams of Varsalboro here. mrs Gardy Sleeps here, Polly Haml n also. I made a Syrrup for mrs Weston. Cate Williams here for milk. Gillbreath Sleeps here."
1786-12-03,Cloudy & Some rain. Ben n Br n & Tim y Woodw d here to work. mr Ballard at Doct Coneys makeing rates. Mr Hamlin & Polly Left mr Crages Bound for OXford. mr Woodw d Eat Breakfs t here.
1786-12-03,"A Clear day. mr Ballard & others work t on y e Rode. Pamela Barton Came here to work for me. I have been fiting my wool for Spinng. Rebecah Tounsen, a Son Born."
1786-12-03,"Clear. mrs Woodward here, made me a presn t of a Spairrib. mr Ballard Surveying. Jon o assisted him. mr Bullin here, Says mrs Bent is Better. I have been at home. Hannah wash t Daniels Blankett & our Swine tore it into Strips."
1786-12-03,"Clear morn. I Came home from Hardins at 1 OClok, was iminediately Calld to See mrs Weston, Shee being very unwell. I aply d a Blister, Batht her feet, put on a Back Plaster, returnd home at Evinng. Left her a Little Easyer. left mrs Hardin Comfortable. Shee was help t up & her Bed made. my girls help t mrs Pollard quilt Bed quilt. Lidia Bisbe was here after noone."
1786-12-04,I was at home. Mr Hopkins & Stanley went home.
1786-12-04,"Clear. I Came home after n , found Dolly Better. Polly Taylor & Lucy Porter here. Doc t Coney here from mr Browns, Says he is very poorly. mr Ballard Been to y e hook, Carrid thee plann to mr Vaun, receivd his pay. Came home y s Evinng. Jon o returnd from Sandy river, Informs y t mrs Eatons father Deseast Last w k & was interd on Sunday Last."
1786-12-04,"Clear & Pleas t . the Revd Isaac Foster was ordaind in this Town. my Famely all attended Except my Self & Eph m . mr Fuller, Doct warren & Brother Town Sup t here. Gillbreath went home after n ."
1786-12-05,"Clear. I have been at home. mr Ballard gone to Col o Howards. Hannah & Polly & Eliz h Crage w t to mr Bisbees & Faughts on a visit. I was Calld to Ben Whites at half after 10, his wife in travil."
1786-12-06,at Ditoes. mr Williams went home.
1786-12-06,"Clear & hott. mrs Coy Breakfasted & Dind here. I have been at home, gatherd herbs. y e girls went to mr Williams s . heard Sally Fletcher is unwell. mrs Fletcher Sent me Some Sheeps wool, 1-1/2 lb."
1786-12-06,"A I allended worship all day. a Shower. Esqr Lovjoy, David Smily & John Bragg Calld after meeting & Eat with us. this is my Daft r Hannahs Birth day. Aged 17 years. Jon o returnd from Boston."
1786-12-06,Clear. I Did hous work & mending. Benjam n Branard Dind here. mr Ballard Came home. Cyrus Carried 1 Bush l wheat & 1 of Indien meel to mr Carr.
1786-12-06,Clear & not So Cold. mrs Brown & mrs Hygin here. mr Ballard went to hear Snells trial for abuseing mr Bullin on the high way. he is Laid under Bonds. I finisht futting a pair of hoes for Dyky.
1786-12-07,"Clear and hott. Cap t Pinkam here, his Legg Soar. I Drest it. Peggy Coob & mrs Foster & Billy here. I Cearded Some Cottne. Jon o rafting Boards fr Boston. mr Ballard B t 7 lb Sugar at mr Porters. Capt Pinkam Borrowd 1 lb of Chocolat."
1787-01-02,"I Recond with Polly Taylor and paid her all that was Due for her Servis with us Last year. mr Ballard been to Cap t Suels. Mrs Coy & Mrs Bolton here. ye girls washt. Jon o Bro t from Boston 1 Barril of Pork, 1 of Rhum, 1 of Sugar and 1 of flower."
1787-01-02,"Moderate wether, at home all Day. mr Ballard went to mr Pollards. Dolly wash t at mr Westons. Betsy Bro t her home. I knitt new toes to a pair Hoes for Jon o ."
1787-01-03,"I have been at Cap t Savages till aftern n . Shee took phisick, Seemd Releavd. I Calld at mr Thomas s , Betsy unwell, a pain in her head. Hannah Savage a pain in y e Stomac. Mr Ballard gone on the Estate of Pitts. I hear y t Rhuben Moores Eldist son is Deceast Last Sabbath Day."
1787-01-03,A rainy day. mr Ballard Came home. mr Luis & Nath l Low Breakfas d here. Dolly Spun Some wool.
1787-01-03,"mrs North here fore n . I went as far as y e little brook with her. mr Ballard work t t at Meeting hous hill on y e Rhode. Williams piqut mill, his wife here. mr Ballard & Dan l Robbins Setled y r acounts and they Came out Even. Clarisa went home."
1787-01-03,"Very pleas t . mrs Foster here, mr Savage and also Sheribiah & Nathan Howard tarry here y s night. Son Town & Ezra Left here for home. mr Mc Masters & his wife here, Brot Cyrus 18 lb of Butter. this is ye aniversary of Father Ballards Death."
1787-01-04,"Clear & warm. I went to mr Williams s . mrs Pollard Came home w t me. mr Pollard sup t here, mr Savage, Theop h & Polly also. I began a Stockin fr mr Ball d ."
1787-01-04,Cloudy. I have been at home. Anders n Taylor Sup t here. y s is Son Towns Birth day.
1787-01-04,"Clear. Jonothan much Better. mr Balr d gone to y e hook. mr Weston & wife, mrs Pollard & Coy, Drank Tea here. Mr Smyle Sleeps here. Hannah & Dolly been to mr Westons, Han h with Polly Hamlin."
1787-01-04,Clear & warm. mrs Gardy went from here. Cyrus & Hannah Came home. I hear y t Moses Whites Infant Departed this life y e 25 th in st .
1787-01-04,Clear. Tim y work t here. mr Ballard at Doct Coneys. mr Woodward Sleeps h r .
1787-01-04,Clear. mrs Foster & Parthena Barton here. my Girls wash t . I finish t piqueing my wool. we are informd y t mr Wiman is com from Boston & Brog t his Sister.
1787-01-04,"Clear & Coole. mr Ballard, Dicky & Eph m went to finish Surveying mr Vauns Lot. Jon o & Bolton Butcherd a Steer. I have been unwell. y e Girls Breaking wool."
1787-01-04,"it Snowd. Joth n Suall Built a Stove in the mill. Brother Moor & Saml Comings Dind here. I have Been at home, finisht makeing my apron & did house work. Pamila finish t Spining a woolin pease."
